Order ID,Order Date,City,Category,Quantity,Revenue (INR),Delivery Partner
10915,2026-08-09,Bengaluru,Snacks,5,278,RapidVan
11790,2026-08-09,Hyderabad,Personal Care,5,705,CityLogix
12810,2026-08-09,Hyderabad,Snacks,5,322,RapidVan
10649,2026-08-09,Hyderabad,Baby Care,4,831,QuickDash
10834,2026-08-09,Pune,Groceries,8,667,SwiftKart
12346,2026-08-09,Pune,Beverages,2,75,LocalHub
10833,2026-08-09,Chennai,Groceries,8,755,RapidVan
10954,2026-08-09,Hyderabad,Groceries,4,333,SwiftKart
12695,2026-08-09,Chennai,Beverages,1,36,SwiftKart
11693,2026-08-09,Bengaluru,Baby Care,8,1823,SwiftKart
10928,2026-08-09,Bengaluru,Snacks,2,118,LocalHub
10892,2026-08-09,Hyderabad,Beverages,1,44,SwiftKart
12994,2026-08-09,Hyderabad,Household Essentials,5,581,CityLogix
12148,2026-08-09,Chennai,Groceries,8,712,RapidVan
10628,2026-08-09,Pune,Household Essentials,6,663,RapidVan
12305,2026-08-09,Bengaluru,Groceries,5,411,SwiftKart
10875,2026-08-09,Bengaluru,Bakery,2,128,LocalHub
11788,2026-08-09,Bengaluru,Household Essentials,2,240,RapidVan
12772,2026-08-09,Chennai,Household Essentials,5,529,RapidVan
11712,2026-08-09,Hyderabad,Groceries,2,189,QuickDash
12335,2026-08-09,Pune,Groceries,6,461,RapidVan
10763,2026-08-09,Bengaluru,Bakery,7,502,QuickDash
10863,2026-08-09,Hyderabad,Frozen Foods,4,533,SwiftKart
10633,2026-08-09,Chennai,Groceries,2,181,CityLogix
10101,2026-08-09,Bengaluru,Groceries,4,348,SwiftKart
10859,2026-08-09,Hyderabad,Groceries,6,586,CityLogix
11763,2026-08-09,Chennai,Personal Care,2,257,LocalHub
12774,2026-08-09,Pune,Groceries,8,737,SwiftKart
12336,2026-08-09,Bengaluru,Snacks,3,192,RapidVan
11764,2026-08-09,Hyderabad,Beverages,4,183,RapidVan
10888,2026-08-09,Hyderabad,Bakery,4,289,SwiftKart
10692,2026-08-09,Chennai,Snacks,1,56,RapidVan
10638,2026-08-09,Hyderabad,Household Essentials,2,261,RapidVan
10929,2026-08-09,Chennai,Groceries,4,393,RapidVan
12099,2026-08-09,Pune,Dairy,7,341,QuickDash
12801,2026-08-09,Bengaluru,Beverages,6,278,RapidVan
10795,2026-08-09,Hyderabad,Baby Care,6,1229,QuickDash
12108,2026-08-09,Bengaluru,Snacks,6,363,SwiftKart
12106,2026-08-09,Hyderabad,Baby Care,2,467,QuickDash
10816,2026-08-09,Pune,Frozen Foods,7,858,CityLogix
12349,2026-08-09,Chennai,Household Essentials,5,589,RapidVan
12788,2026-08-09,Bengaluru,Household Essentials,2,220,RapidVan
12850,2026-08-09,Hyderabad,Bakery,8,576,LocalHub
11735,2026-08-09,Bengaluru,Frozen Foods,1,128,LocalHub
12791,2026-08-09,Hyderabad,Snacks,5,315,QuickDash
12690,2026-08-09,Chennai,Groceries,7,625,SwiftKart
12748,2026-08-09,Pune,Groceries,5,473,SwiftKart
10857,2026-08-10,Bengaluru,Beverages,6,255,QuickDash
10488,2026-08-10,Hyderabad,Snacks,5,276,RapidVan
10681,2026-08-10,Bengaluru,Beverages,2,90,LocalHub
10694,2026-08-10,Bengaluru,Snacks,7,446,CityLogix
10150,2026-08-10,Bengaluru,Snacks,8,518,RapidVan
10590,2026-08-10,Hyderabad,Household Essentials,4,555,CityLogix
10429,2026-08-10,Hyderabad,Frozen Foods,2,274,RapidVan
10448,2026-08-10,Pune,Beverages,1,45,RapidVan
10577,2026-08-10,Bengaluru,Snacks,1,60,RapidVan
10854,2026-08-10,Chennai,Snacks,5,331,RapidVan
12234,2026-08-10,Pune,Snacks,4,202,SwiftKart
11921,2026-08-10,Pune,Beverages,2,90,QuickDash
10255,2026-08-10,Hyderabad,Frozen Foods,6,754,QuickDash
10979,2026-08-10,Chennai,Dairy,4,216,RapidVan
10589,2026-08-10,Pune,Groceries,4,288,CityLogix
11957,2026-08-10,Bengaluru,Snacks,1,57,LocalHub
10204,2026-08-10,Bengaluru,Snacks,3,186,SwiftKart
12976,2026-08-10,Chennai,Groceries,8,796,CityLogix
11072,2026-08-10,Pune,Snacks,1,61,RapidVan
13020,2026-08-10,Bengaluru,Household Essentials,2,237,SwiftKart
10415,2026-08-10,Hyderabad,Personal Care,2,321,LocalHub
12129,2026-08-10,Chennai,Groceries,8,770,RapidVan
10703,2026-08-10,Bengaluru,Snacks,7,390,SwiftKart
11840,2026-08-10,Bengaluru,Dairy,4,214,LocalHub
12059,2026-08-10,Hyderabad,Baby Care,7,1290,SwiftKart
11147,2026-08-10,Bengaluru,Household Essentials,4,474,RapidVan
12614,2026-08-10,Hyderabad,Household Essentials,6,723,LocalHub
13035,2026-08-10,Hyderabad,Groceries,6,528,SwiftKart
12121,2026-08-10,Chennai,Groceries,6,463,QuickDash
11659,2026-08-10,Hyderabad,Dairy,8,386,CityLogix
10710,2026-08-10,Bengaluru,Frozen Foods,7,898,QuickDash
12291,2026-08-10,Hyderabad,Baby Care,3,598,LocalHub
12803,2026-08-10,Pune,Personal Care,8,1199,CityLogix
12391,2026-08-10,Bengaluru,Bakery,7,570,CityLogix
11450,2026-08-10,Bengaluru,Bakery,2,141,SwiftKart
10511,2026-08-10,Pune,Groceries,5,530,CityLogix
10962,2026-08-10,Hyderabad,Groceries,2,203,QuickDash
12726,2026-08-10,Hyderabad,Groceries,1,85,QuickDash
11677,2026-08-10,Chennai,Dairy,8,446,CityLogix
10134,2026-08-10,Chennai,Groceries,6,509,QuickDash
12225,2026-08-10,Bengaluru,Household Essentials,5,702,LocalHub
10168,2026-08-10,Bengaluru,Personal Care,3,520,SwiftKart
10758,2026-08-10,Bengaluru,Snacks,5,331,LocalHub
11225,2026-08-10,Pune,Groceries,3,264,QuickDash
10719,2026-08-10,Bengaluru,Snacks,3,187,SwiftKart
12031,2026-08-10,Pune,Frozen Foods,2,303,QuickDash
12359,2026-08-10,Bengaluru,Beverages,2,91,LocalHub
10698,2026-08-10,Chennai,Dairy,3,160,CityLogix
11224,2026-08-10,Bengaluru,Snacks,2,118,SwiftKart
11884,2026-08-10,Chennai,Groceries,5,505,LocalHub
11255,2026-08-10,Pune,Beverages,4,163,CityLogix
11262,2026-08-10,Bengaluru,Snacks,6,336,LocalHub
10563,2026-08-10,Hyderabad,Household Essentials,4,517,SwiftKart
11213,2026-08-10,Pune,Beverages,6,268,LocalHub
10444,2026-08-10,Chennai,Bakery,4,315,RapidVan
12185,2026-08-10,Hyderabad,Personal Care,4,609,SwiftKart
10454,2026-08-10,Pune,Snacks,3,169,QuickDash
11193,2026-08-10,Pune,Beverages,4,172,SwiftKart
12168,2026-08-10,Pune,Bakery,1,72,CityLogix
12379,2026-08-10,Bengaluru,Groceries,3,290,SwiftKart
10676,2026-08-10,Pune,Snacks,4,280,RapidVan
12167,2026-08-10,Hyderabad,Personal Care,2,323,QuickDash
11416,2026-08-10,Chennai,Household Essentials,6,709,QuickDash
12497,2026-08-10,Bengaluru,Personal Care,5,781,LocalHub
11774,2026-08-10,Bengaluru,Beverages,8,376,RapidVan
11926,2026-08-10,Bengaluru,Household Essentials,2,231,LocalHub
12569,2026-08-10,Chennai,Groceries,1,93,SwiftKart
12100,2026-08-10,Hyderabad,Snacks,2,122,QuickDash
10913,2026-08-10,Chennai,Groceries,8,706,QuickDash
12399,2026-08-10,Hyderabad,Beverages,3,127,RapidVan
11277,2026-08-10,Pune,Frozen Foods,7,961,QuickDash
12776,2026-08-10,Bengaluru,Personal Care,6,865,QuickDash
12007,2026-08-10,Pune,Baby Care,5,955,SwiftKart
11314,2026-08-10,Hyderabad,Snacks,2,121,RapidVan
12838,2026-08-10,Bengaluru,Frozen Foods,8,896,LocalHub
11545,2026-08-10,Pune,Frozen Foods,5,533,CityLogix
12554,2026-08-10,Bengaluru,Household Essentials,5,601,CityLogix
12742,2026-08-11,Hyderabad,Baby Care,5,965,SwiftKart
11798,2026-08-11,Chennai,Dairy,4,216,SwiftKart
11134,2026-08-11,Chennai,Dairy,7,353,LocalHub
10630,2026-08-11,Bengaluru,Beverages,4,181,QuickDash
12603,2026-08-11,Chennai,Groceries,2,171,CityLogix
10467,2026-08-11,Hyderabad,Snacks,3,165,RapidVan
11142,2026-08-11,Hyderabad,Personal Care,8,1194,CityLogix
12528,2026-08-11,Bengaluru,Groceries,4,389,SwiftKart
11966,2026-08-11,Pune,Groceries,4,332,CityLogix
10441,2026-08-11,Hyderabad,Beverages,3,139,CityLogix
12424,2026-08-11,Hyderabad,Snacks,4,247,SwiftKart
10789,2026-08-11,Bengaluru,Groceries,7,581,RapidVan
10438,2026-08-11,Chennai,Baby Care,1,195,LocalHub
11522,2026-08-11,Pune,Groceries,2,173,CityLogix
11744,2026-08-11,Chennai,Groceries,4,271,RapidVan
10872,2026-08-11,Chennai,Groceries,3,313,SwiftKart
12520,2026-08-11,Pune,Beverages,5,203,QuickDash
10329,2026-08-11,Pune,Baby Care,4,864,RapidVan
11517,2026-08-11,Bengaluru,Household Essentials,7,815,RapidVan
11329,2026-08-11,Pune,Bakery,5,336,RapidVan
12580,2026-08-11,Pune,Groceries,1,89,RapidVan
11169,2026-08-11,Bengaluru,Snacks,2,118,RapidVan
12201,2026-08-11,Bengaluru,Frozen Foods,7,926,LocalHub
11791,2026-08-11,Pune,Household Essentials,3,396,CityLogix
11739,2026-08-11,Bengaluru,Beverages,7,317,SwiftKart
12196,2026-08-11,Bengaluru,Snacks,2,100,CityLogix
10449,2026-08-11,Hyderabad,Groceries,5,488,SwiftKart
10803,2026-08-11,Bengaluru,Personal Care,1,154,CityLogix
12425,2026-08-11,Hyderabad,Bakery,1,77,SwiftKart
12394,2026-08-11,Chennai,Groceries,4,305,SwiftKart
10627,2026-08-11,Bengaluru,Personal Care,5,797,RapidVan
10521,2026-08-11,Bengaluru,Household Essentials,8,800,QuickDash
10524,2026-08-11,Hyderabad,Household Essentials,6,757,RapidVan
11075,2026-08-11,Hyderabad,Bakery,5,338,QuickDash
10693,2026-08-11,Bengaluru,Bakery,3,238,RapidVan
11006,2026-08-11,Pune,Personal Care,4,611,RapidVan
10739,2026-08-11,Bengaluru,Dairy,1,61,LocalHub
12667,2026-08-11,Bengaluru,Personal Care,6,954,SwiftKart
10622,2026-08-11,Bengaluru,Bakery,7,474,LocalHub
12844,2026-08-11,Pune,Beverages,5,208,CityLogix
12707,2026-08-11,Bengaluru,Baby Care,4,727,CityLogix
10379,2026-08-11,Pune,Dairy,2,101,LocalHub
12172,2026-08-11,Chennai,Frozen Foods,1,120,CityLogix
10383,2026-08-11,Chennai,Groceries,1,84,LocalHub
10992,2026-08-11,Bengaluru,Dairy,6,331,LocalHub
10277,2026-08-11,Bengaluru,Household Essentials,6,674,SwiftKart
11828,2026-08-11,Pune,Frozen Foods,7,898,RapidVan
10351,2026-08-11,Hyderabad,Baby Care,5,1032,SwiftKart
12183,2026-08-11,Bengaluru,Bakery,7,434,SwiftKart
10933,2026-08-11,Hyderabad,Dairy,1,53,RapidVan
10621,2026-08-11,Bengaluru,Groceries,8,834,QuickDash
12021,2026-08-11,Bengaluru,Personal Care,6,800,SwiftKart
11053,2026-08-11,Bengaluru,Snacks,5,276,SwiftKart
11771,2026-08-11,Pune,Groceries,1,83,LocalHub
11010,2026-08-11,Pune,Snacks,3,194,QuickDash
10092,2026-08-11,Chennai,Household Essentials,4,464,QuickDash
11373,2026-08-11,Hyderabad,Household Essentials,6,709,QuickDash
10550,2026-08-11,Bengaluru,Household Essentials,7,801,QuickDash
11111,2026-08-11,Hyderabad,Personal Care,6,936,RapidVan
12056,2026-08-11,Hyderabad,Household Essentials,7,766,RapidVan
11110,2026-08-11,Chennai,Beverages,3,134,QuickDash
11834,2026-08-11,Chennai,Groceries,2,192,QuickDash
10746,2026-08-11,Chennai,Groceries,4,348,CityLogix
10966,2026-08-11,Bengaluru,Personal Care,5,794,LocalHub
11461,2026-08-11,Hyderabad,Frozen Foods,8,1097,QuickDash
10380,2026-08-11,Pune,Frozen Foods,3,423,QuickDash
11786,2026-08-11,Bengaluru,Snacks,5,321,SwiftKart
10184,2026-08-11,Hyderabad,Frozen Foods,7,845,SwiftKart
12659,2026-08-11,Chennai,Groceries,8,648,CityLogix
11638,2026-08-11,Chennai,Snacks,2,129,LocalHub
12061,2026-08-11,Bengaluru,Snacks,8,429,SwiftKart
11380,2026-08-11,Bengaluru,Dairy,1,59,CityLogix
10267,2026-08-11,Hyderabad,Household Essentials,4,501,CityLogix
12983,2026-08-11,Bengaluru,Personal Care,1,143,SwiftKart
11428,2026-08-11,Hyderabad,Groceries,1,105,RapidVan
10193,2026-08-12,Chennai,Groceries,3,275,RapidVan
10697,2026-08-12,Hyderabad,Household Essentials,6,674,CityLogix
12259,2026-08-12,Hyderabad,Bakery,7,476,CityLogix
11930,2026-08-12,Hyderabad,Personal Care,6,806,QuickDash
10337,2026-08-12,Chennai,Baby Care,6,1204,CityLogix
11725,2026-08-12,Bengaluru,Snacks,6,376,RapidVan
12862,2026-08-12,Bengaluru,Household Essentials,2,242,QuickDash
12277,2026-08-12,Bengaluru,Snacks,8,554,CityLogix
10561,2026-08-12,Bengaluru,Bakery,3,202,SwiftKart
12143,2026-08-12,Chennai,Household Essentials,3,376,QuickDash
11444,2026-08-12,Hyderabad,Frozen Foods,4,496,SwiftKart
10998,2026-08-12,Bengaluru,Snacks,3,178,RapidVan
12950,2026-08-12,Bengaluru,Snacks,6,415,RapidVan
12822,2026-08-12,Hyderabad,Dairy,1,59,LocalHub
12849,2026-08-12,Hyderabad,Personal Care,1,146,RapidVan
11948,2026-08-12,Bengaluru,Frozen Foods,7,719,QuickDash
12460,2026-08-12,Pune,Groceries,1,85,RapidVan
11672,2026-08-12,Bengaluru,Groceries,2,170,LocalHub
13044,2026-08-12,Bengaluru,Beverages,8,355,SwiftKart
12410,2026-08-12,Bengaluru,Personal Care,6,929,CityLogix
10294,2026-08-12,Pune,Beverages,5,230,QuickDash
12249,2026-08-12,Bengaluru,Groceries,2,190,LocalHub
12262,2026-08-12,Hyderabad,Bakery,4,310,QuickDash
11535,2026-08-12,Bengaluru,Beverages,8,376,QuickDash
12040,2026-08-12,Bengaluru,Snacks,4,238,SwiftKart
10462,2026-08-12,Hyderabad,Dairy,3,161,CityLogix
10820,2026-08-12,Pune,Groceries,6,554,RapidVan
10300,2026-08-12,Pune,Household Essentials,4,483,QuickDash
10574,2026-08-12,Chennai,Beverages,5,234,QuickDash
10570,2026-08-12,Bengaluru,Baby Care,3,628,CityLogix
11223,2026-08-12,Pune,Baby Care,4,783,SwiftKart
12537,2026-08-12,Bengaluru,Snacks,2,140,CityLogix
12462,2026-08-12,Pune,Beverages,6,263,SwiftKart
10324,2026-08-12,Hyderabad,Beverages,1,41,LocalHub
12986,2026-08-12,Hyderabad,Groceries,3,260,CityLogix
12753,2026-08-12,Bengaluru,Personal Care,1,155,SwiftKart
11920,2026-08-12,Pune,Personal Care,6,1034,LocalHub
10736,2026-08-12,Chennai,Snacks,1,60,QuickDash
11904,2026-08-12,Hyderabad,Baby Care,1,229,SwiftKart
10507,2026-08-12,Bengaluru,Personal Care,3,434,SwiftKart
12487,2026-08-12,Bengaluru,Personal Care,7,1001,CityLogix
11101,2026-08-12,Pune,Groceries,5,447,SwiftKart
11433,2026-08-12,Hyderabad,Bakery,8,638,SwiftKart
12513,2026-08-12,Chennai,Groceries,5,464,CityLogix
12804,2026-08-12,Hyderabad,Snacks,7,432,SwiftKart
11586,2026-08-12,Pune,Household Essentials,8,951,SwiftKart
11868,2026-08-12,Bengaluru,Beverages,1,45,LocalHub
11917,2026-08-12,Hyderabad,Baby Care,6,1153,QuickDash
11701,2026-08-12,Pune,Snacks,4,220,CityLogix
11088,2026-08-12,Pune,Groceries,3,265,QuickDash
11377,2026-08-12,Hyderabad,Snacks,4,258,LocalHub
10688,2026-08-12,Hyderabad,Bakery,7,438,LocalHub
12996,2026-08-12,Pune,Beverages,1,42,SwiftKart
11800,2026-08-12,Bengaluru,Snacks,7,403,CityLogix
12384,2026-08-12,Chennai,Bakery,2,126,RapidVan
11054,2026-08-12,Chennai,Groceries,4,412,LocalHub
12396,2026-08-12,Hyderabad,Personal Care,4,509,RapidVan
11821,2026-08-12,Chennai,Groceries,7,645,SwiftKart
11030,2026-08-12,Hyderabad,Dairy,5,282,RapidVan
11361,2026-08-12,Hyderabad,Bakery,1,67,QuickDash
10912,2026-08-12,Bengaluru,Groceries,5,423,SwiftKart
12090,2026-08-12,Chennai,Groceries,1,80,QuickDash
10341,2026-08-12,Chennai,Groceries,7,639,RapidVan
10218,2026-08-12,Hyderabad,Baby Care,2,420,RapidVan
12610,2026-08-12,Hyderabad,Groceries,6,600,QuickDash
10094,2026-08-12,Pune,Beverages,7,312,LocalHub
13086,2026-08-12,Chennai,Frozen Foods,4,553,RapidVan
10499,2026-08-12,Chennai,Snacks,7,458,SwiftKart
10907,2026-08-12,Chennai,Groceries,8,753,LocalHub
10760,2026-08-12,Bengaluru,Snacks,4,259,SwiftKart
12288,2026-08-12,Bengaluru,Frozen Foods,7,830,SwiftKart
12068,2026-08-12,Pune,Baby Care,2,387,RapidVan
10175,2026-08-12,Hyderabad,Groceries,1,93,CityLogix
10435,2026-08-12,Chennai,Snacks,1,62,CityLogix
12903,2026-08-13,Hyderabad,Bakery,5,344,CityLogix
11460,2026-08-13,Hyderabad,Household Essentials,5,629,RapidVan
10805,2026-08-13,Chennai,Dairy,8,555,LocalHub
13017,2026-08-13,Chennai,Beverages,2,102,RapidVan
11278,2026-08-13,Hyderabad,Groceries,6,514,SwiftKart
12958,2026-08-13,Pune,Beverages,7,307,CityLogix
10683,2026-08-13,Pune,Dairy,6,342,SwiftKart
11767,2026-08-13,Pune,Groceries,7,602,CityLogix
12930,2026-08-13,Bengaluru,Household Essentials,2,233,CityLogix
11335,2026-08-13,Bengaluru,Groceries,3,300,CityLogix
11755,2026-08-13,Bengaluru,Groceries,4,356,SwiftKart
10447,2026-08-13,Hyderabad,Snacks,1,61,SwiftKart
11901,2026-08-13,Chennai,Snacks,8,556,CityLogix
12132,2026-08-13,Bengaluru,Snacks,2,123,SwiftKart
12242,2026-08-13,Chennai,Beverages,2,93,CityLogix
10250,2026-08-13,Hyderabad,Personal Care,6,689,RapidVan
11293,2026-08-13,Chennai,Household Essentials,5,536,QuickDash
12468,2026-08-13,Hyderabad,Beverages,3,147,CityLogix
11299,2026-08-13,Hyderabad,Snacks,3,172,QuickDash
12415,2026-08-13,Bengaluru,Bakery,8,555,RapidVan
11313,2026-08-13,Pune,Frozen Foods,5,656,CityLogix
10363,2026-08-13,Bengaluru,Dairy,1,55,RapidVan
12102,2026-08-13,Pune,Groceries,1,89,CityLogix
12066,2026-08-13,Bengaluru,Snacks,5,290,LocalHub
11160,2026-08-13,Pune,Frozen Foods,7,951,CityLogix
10301,2026-08-13,Pune,Baby Care,3,673,SwiftKart
11014,2026-08-13,Chennai,Household Essentials,8,1095,LocalHub
11215,2026-08-13,Chennai,Snacks,3,183,QuickDash
12404,2026-08-13,Chennai,Groceries,8,678,RapidVan
12011,2026-08-13,Hyderabad,Snacks,6,314,RapidVan
11562,2026-08-13,Chennai,Groceries,5,437,LocalHub
11117,2026-08-13,Bengaluru,Household Essentials,8,893,SwiftKart
10282,2026-08-13,Chennai,Groceries,5,451,RapidVan
12647,2026-08-13,Bengaluru,Beverages,4,184,CityLogix
11990,2026-08-13,Chennai,Household Essentials,7,891,SwiftKart
10551,2026-08-13,Hyderabad,Baby Care,6,1088,LocalHub
10472,2026-08-13,Pune,Groceries,7,670,SwiftKart
11823,2026-08-13,Bengaluru,Dairy,3,165,QuickDash
11202,2026-08-13,Bengaluru,Snacks,3,180,CityLogix
11637,2026-08-13,Chennai,Beverages,8,355,RapidVan
12373,2026-08-13,Hyderabad,Baby Care,7,1402,CityLogix
11585,2026-08-13,Bengaluru,Frozen Foods,3,355,QuickDash
12265,2026-08-13,Bengaluru,Personal Care,7,955,SwiftKart
11695,2026-08-13,Bengaluru,Personal Care,2,294,QuickDash
10139,2026-08-13,Pune,Personal Care,2,291,SwiftKart
12098,2026-08-13,Bengaluru,Snacks,3,195,CityLogix
11118,2026-08-13,Bengaluru,Bakery,8,576,QuickDash
13056,2026-08-13,Hyderabad,Groceries,1,79,LocalHub
12270,2026-08-13,Chennai,Bakery,3,230,SwiftKart
11689,2026-08-13,Bengaluru,Frozen Foods,3,387,RapidVan
10305,2026-08-13,Bengaluru,Frozen Foods,8,1042,SwiftKart
11247,2026-08-13,Pune,Bakery,5,278,SwiftKart
12094,2026-08-13,Hyderabad,Beverages,2,82,CityLogix
11181,2026-08-13,Bengaluru,Groceries,42,3883,RapidVan
12848,2026-08-13,Bengaluru,Personal Care,5,763,QuickDash
10970,2026-08-13,Chennai,Groceries,1,94,SwiftKart
12279,2026-08-13,Hyderabad,Personal Care,1,145,SwiftKart
11838,2026-08-13,Chennai,Frozen Foods,8,970,RapidVan
11552,2026-08-13,Bengaluru,Personal Care,5,840,QuickDash
12855,2026-08-13,Pune,Dairy,8,428,CityLogix
10104,2026-08-13,Chennai,Groceries,6,467,SwiftKart
12643,2026-08-13,Bengaluru,Snacks,5,291,CityLogix
10826,2026-08-13,Bengaluru,Beverages,3,139,RapidVan
11661,2026-08-13,Pune,Frozen Foods,2,240,LocalHub
12294,2026-08-14,Bengaluru,Snacks,7,407,LocalHub
10528,2026-08-14,Pune,Baby Care,4,747,LocalHub
12371,2026-08-14,Hyderabad,Snacks,2,122,RapidVan
12020,2026-08-14,Bengaluru,Dairy,8,407,SwiftKart
11257,2026-08-14,Bengaluru,Personal Care,7,1039,CityLogix
12875,2026-08-14,Hyderabad,Household Essentials,2,226,SwiftKart
12981,2026-08-14,Pune,Personal Care,3,475,CityLogix
12771,2026-08-14,Chennai,Groceries,2,165,CityLogix
11372,2026-08-14,Pune,Frozen Foods,5,679,RapidVan
11614,2026-08-14,Pune,Household Essentials,2,268,CityLogix
11102,2026-08-14,Bengaluru,Baby Care,4,797,QuickDash
11495,2026-08-14,Bengaluru,Frozen Foods,8,1005,LocalHub
10109,2026-08-14,Chennai,Groceries,2,192,LocalHub
11705,2026-08-14,Bengaluru,Personal Care,1,148,RapidVan
10889,2026-08-14,Hyderabad,Snacks,7,457,LocalHub
13021,2026-08-14,Hyderabad,Frozen Foods,2,238,SwiftKart
12010,2026-08-14,Bengaluru,Snacks,3,190,LocalHub
12928,2026-08-14,Bengaluru,Dairy,6,347,QuickDash
12634,2026-08-14,Pune,Beverages,6,276,QuickDash
12995,2026-08-14,Hyderabad,Household Essentials,6,694,QuickDash
10311,2026-08-14,Pune,Household Essentials,2,217,SwiftKart
11870,2026-08-14,Hyderabad,Dairy,1,54,LocalHub
12442,2026-08-14,Bengaluru,Snacks,8,437,CityLogix
10519,2026-08-14,Pune,Groceries,5,465,LocalHub
10388,2026-08-14,Bengaluru,Beverages,8,334,LocalHub
13025,2026-08-14,Bengaluru,Dairy,2,117,RapidVan
10179,2026-08-14,Bengaluru,Bakery,8,518,SwiftKart
13060,2026-08-14,Pune,Personal Care,2,249,LocalHub
10922,2026-08-14,Chennai,Beverages,6,259,RapidVan
10189,2026-08-14,Bengaluru,Bakery,8,632,LocalHub
12858,2026-08-14,Bengaluru,Dairy,5,266,LocalHub
12063,2026-08-14,Chennai,Bakery,3,230,CityLogix
10938,2026-08-14,Chennai,Groceries,7,642,QuickDash
11448,2026-08-14,Chennai,Baby Care,7,1529,CityLogix
11434,2026-08-14,Pune,Beverages,2,85,LocalHub
10977,2026-08-14,Pune,Household Essentials,3,353,LocalHub
12459,2026-08-14,Hyderabad,Frozen Foods,3,375,QuickDash
10699,2026-08-14,Chennai,Groceries,1,97,CityLogix
12852,2026-08-14,Bengaluru,Household Essentials,6,792,LocalHub
11459,2026-08-14,Bengaluru,Snacks,7,387,RapidVan
10597,2026-08-14,Hyderabad,Personal Care,2,320,CityLogix
12174,2026-08-14,Hyderabad,Beverages,3,155,LocalHub
12457,2026-08-14,Bengaluru,Household Essentials,2,268,LocalHub
12355,2026-08-14,Hyderabad,Baby Care,5,881,QuickDash
11050,2026-08-14,Chennai,Groceries,6,554,SwiftKart
12025,2026-08-14,Hyderabad,Beverages,1,41,CityLogix
12467,2026-08-14,Chennai,Groceries,6,562,QuickDash
11898,2026-08-14,Pune,Baby Care,7,1403,LocalHub
10219,2026-08-14,Hyderabad,Snacks,7,431,CityLogix
12369,2026-08-14,Pune,Frozen Foods,6,865,LocalHub
12475,2026-08-14,Chennai,Snacks,7,393,QuickDash
10280,2026-08-14,Bengaluru,Groceries,1,88,SwiftKart
10540,2026-08-14,Chennai,Groceries,3,261,SwiftKart
12474,2026-08-14,Hyderabad,Household Essentials,5,626,LocalHub
10721,2026-08-14,Hyderabad,Groceries,8,678,SwiftKart
11874,2026-08-14,Bengaluru,Snacks,6,318,RapidVan
12473,2026-08-14,Bengaluru,Snacks,2,117,CityLogix
10727,2026-08-14,Bengaluru,Snacks,8,478,LocalHub
12800,2026-08-14,Chennai,Groceries,5,472,CityLogix
13036,2026-08-14,Hyderabad,Frozen Foods,7,959,SwiftKart
11476,2026-08-14,Chennai,Dairy,6,336,LocalHub
10724,2026-08-14,Hyderabad,Household Essentials,3,339,RapidVan
12863,2026-08-14,Bengaluru,Dairy,8,441,LocalHub
11419,2026-08-14,Bengaluru,Dairy,8,475,SwiftKart
11112,2026-08-14,Hyderabad,Personal Care,5,847,RapidVan
12712,2026-08-14,Chennai,Snacks,7,414,RapidVan
11365,2026-08-14,Hyderabad,Dairy,2,114,CityLogix
11846,2026-08-14,Pune,Dairy,4,206,LocalHub
11322,2026-08-14,Bengaluru,Snacks,6,373,LocalHub
12327,2026-08-14,Hyderabad,Household Essentials,5,585,LocalHub
12519,2026-08-14,Hyderabad,Groceries,7,580,RapidVan
11185,2026-08-14,Bengaluru,Groceries,25,2182,CityLogix
11795,2026-08-14,Chennai,Household Essentials,7,868,CityLogix
10100,2026-08-14,Bengaluru,Groceries,3,242,SwiftKart
11191,2026-08-14,Pune,Dairy,6,333,CityLogix
11310,2026-08-14,Bengaluru,Baby Care,5,1006,SwiftKart
12565,2026-08-14,Chennai,Groceries,2,195,LocalHub
10836,2026-08-14,Bengaluru,Snacks,4,264,LocalHub
12205,2026-08-14,Chennai,Beverages,8,361,CityLogix
12970,2026-08-14,Bengaluru,Beverages,7,293,QuickDash
11567,2026-08-14,Bengaluru,Snacks,3,200,SwiftKart
12894,2026-08-14,Hyderabad,Beverages,8,337,SwiftKart
10102,2026-08-14,Chennai,Personal Care,3,437,LocalHub
12907,2026-08-14,Hyderabad,Bakery,6,401,QuickDash
11256,2026-08-14,Bengaluru,Snacks,1,52,CityLogix
10331,2026-08-14,Chennai,Personal Care,7,1113,QuickDash
10801,2026-08-14,Hyderabad,Dairy,2,113,QuickDash
12114,2026-08-14,Hyderabad,Groceries,3,260,LocalHub
10457,2026-08-14,Hyderabad,Personal Care,5,753,RapidVan
10253,2026-08-14,Bengaluru,Frozen Foods,7,811,LocalHub
12095,2026-08-14,Bengaluru,Snacks,2,117,RapidVan
11732,2026-08-14,Bengaluru,Personal Care,7,1150,CityLogix
12263,2026-08-14,Chennai,Groceries,8,796,RapidVan
12556,2026-08-14,Pune,Household Essentials,3,422,SwiftKart
12219,2026-08-14,Bengaluru,Beverages,5,262,RapidVan
13043,2026-08-14,Pune,Personal Care,8,1375,LocalHub
12812,2026-08-14,Hyderabad,Bakery,4,298,SwiftKart
11564,2026-08-14,Pune,Snacks,7,373,LocalHub
13004,2026-08-14,Bengaluru,Personal Care,1,155,SwiftKart
10774,2026-08-14,Chennai,Personal Care,2,296,LocalHub
